epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_UQfDtr.so
[0 - 7f7ba22b7780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
   180 |  5.3410e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   181 |  5.3706e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   182 |  5.4003e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   183 |  5.4300e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   184 |  5.4596e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   185 |  5.4893e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   186 |  5.5190e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   187 |  5.5487e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   188 |  5.5783e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   189 |  5.6080e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   190 |  5.6377e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   191 |  5.6673e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   192 |  5.6970e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   193 |  5.7267e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   194 |  5.7564e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   195 |  5.7860e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   196 |  5.8157e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   197 |  5.8454e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   198 |  5.8750e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   199 |  5.9047e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   200 |  5.9344e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   201 |  5.9641e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   202 |  5.9937e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   203 |  6.0234e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   204 |  6.0531e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   205 |  6.0827e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   206 |  6.1124e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   207 |  6.1421e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   208 |  6.1718e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   209 |  6.2014e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   210 |  6.2311e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   211 |  6.2608e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   212 |  6.2904e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   213 |  6.3201e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   214 |  6.3498e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   215 |  6.3795e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   216 |  6.4091e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   217 |  6.4388e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   218 |  6.4685e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   219 |  6.4981e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   220 |  6.5278e-01 |  2.9671e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   221 |  6.5575e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   222 |  6.5872e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   223 |  6.6168e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   224 |  6.6465e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   225 |  6.6762e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   226 |  6.7058e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   227 |  6.7355e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   228 |  6.7652e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   229 |  6.7949e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   230 |  6.8245e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   231 |  6.8542e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   232 |  6.8839e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   233 |  6.9136e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   234 |  6.9432e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   235 |  6.9729e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   236 |  7.0026e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   237 |  7.0322e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   238 |  7.0619e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   239 |  7.0916e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   240 |  7.1213e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   241 |  7.1509e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   242 |  7.1806e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   243 |  7.2103e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   244 |  7.2399e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   245 |  7.2696e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   246 |  7.2993e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   247 |  7.3290e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   248 |  7.3586e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   249 |  7.3883e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   250 |  7.4180e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   251 |  7.4476e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   252 |  7.4773e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   253 |  7.5070e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   254 |  7.5367e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   255 |  7.5663e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   256 |  7.5960e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   257 |  7.6257e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   258 |  7.6554e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   259 |  7.6850e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   260 |  7.7147e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   261 |  7.7444e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   262 |  7.7740e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0000e+00
   263 |  7.8037e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   264 |  7.8334e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   265 |  7.8631e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   266 |  7.8927e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   267 |  7.9224e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   268 |  7.9521e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   269 |  7.9817e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   270 |  8.0114e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   271 |  8.0411e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   272 |  8.0708e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   273 |  8.1004e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   274 |  8.1301e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   275 |  8.1598e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   276 |  8.1895e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   277 |  8.2191e-01 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   278 |  8.2488e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   279 |  8.2785e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   280 |  8.3081e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   281 |  8.3378e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   282 |  8.3675e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   283 |  8.3972e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   284 |  8.4268e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   285 |  8.4565e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   286 |  8.4862e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   287 |  8.5159e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   288 |  8.5455e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   289 |  8.5752e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   290 |  8.6049e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   291 |  8.6345e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   292 |  8.6642e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   293 |  8.6939e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   294 |  8.7236e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   295 |  8.7532e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   296 |  8.7829e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   297 |  8.8126e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   298 |  8.8423e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   299 |  8.8719e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   300 |  8.9016e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   301 |  8.9313e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   302 |  8.9609e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   303 |  8.9906e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   304 |  9.0203e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   305 |  9.0500e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   306 |  9.0796e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   307 |  9.1093e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   308 |  9.1390e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   309 |  9.1687e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   310 |  9.1983e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   311 |  9.2280e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   312 |  9.2577e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   313 |  9.2873e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   314 |  9.3170e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   315 |  9.3467e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   316 |  9.3764e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   317 |  9.4060e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   318 |  9.4357e-01 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   319 |  9.4654e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   320 |  9.4951e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   321 |  9.5247e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   322 |  9.5544e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   323 |  9.5841e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   324 |  9.6138e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   325 |  9.6434e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   326 |  9.6731e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   327 |  9.7028e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   328 |  9.7325e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   329 |  9.7621e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   330 |  9.7918e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   331 |  9.8215e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   332 |  9.8511e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   333 |  9.8808e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   334 |  9.9105e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   335 |  9.9402e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   336 |  9.9698e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   337 |  9.9995e-01 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   338 |  1.0029e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   339 |  1.0059e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   340 |  1.0089e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   341 |  1.0118e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   342 |  1.0148e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   343 |  1.0178e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   344 |  1.0207e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   345 |  1.0237e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   346 |  1.0267e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   347 |  1.0296e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   348 |  1.0326e+00 |  2.9675e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   349 |  1.0356e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   350 |  1.0385e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
   351 |  1.0415e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   352 |  1.0445e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   353 |  1.0474e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   354 |  1.0504e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   355 |  1.0534e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   356 |  1.0563e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   357 |  1.0593e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   358 |  1.0623e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   359 |  1.0652e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   360 |  1.0682e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   361 |  1.0712e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   362 |  1.0741e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   363 |  1.0771e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   364 |  1.0801e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   365 |  1.0830e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   366 |  1.0860e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   367 |  1.0890e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   368 |  1.0919e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   369 |  1.0949e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   370 |  1.0979e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   371 |  1.1008e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   372 |  1.1038e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   373 |  1.1068e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   374 |  1.1097e+00 |  2.9674e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   375 |  1.1127e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   376 |  1.1157e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   377 |  1.1186e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   378 |  1.1216e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   379 |  1.1246e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   380 |  1.1276e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   381 |  1.1305e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   382 |  1.1335e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   383 |  1.1365e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   384 |  1.1394e+00 |  2.9673e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   385 |  1.1424e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   386 |  1.1454e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   387 |  1.1483e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   388 |  1.1513e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   389 |  1.1543e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
   390 |  1.1572e+00 |  2.9672e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  1.0001e+00
