Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_3DalcT.so
[0 - 7f7da8813780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.300000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
   610 |  9.0500e-01 |  1.4837e-03 | -1.2910e+01 |  3.2238e-02 |  1.0000e+00 |  1.0001e+00 |  1.0906e+00
   611 |  9.0648e-01 |  1.4837e-03 | -5.8186e-03 | -7.0667e-05 |  5.5562e-03 |  1.0001e+00 |  1.0909e+00
   612 |  9.0796e-01 |  1.4837e-03 |  8.1850e-04 |  2.1652e-02 |  1.0000e+00 |  1.0001e+00 |  1.0912e+00
   613 |  9.0945e-01 |  1.4837e-03 | -5.8801e-03 | -7.1845e-05 |  5.6139e-03 |  1.0001e+00 |  1.0915e+00
   614 |  9.1093e-01 |  1.4837e-03 |  1.4837e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.0918e+00
   615 |  9.1241e-01 |  1.4837e-03 | -4.3801e-02 |  3.7749e-03 | -5.7242e-03 |  1.0001e+00 |  1.0922e+00
   616 |  9.1390e-01 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  2.1703e-01 |  1.0001e+00 |  1.0925e+00
   617 |  9.1538e-01 |  1.4837e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0001e+00 |  1.0928e+00
   618 |  9.1687e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.0931e+00
   619 |  9.1835e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.0934e+00
   620 |  9.1983e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.0938e+00
   621 |  9.2132e-01 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.2003e-01 |  1.0001e+00 |  1.0941e+00
   622 |  9.2280e-01 |  1.4837e-03 |  5.1824e-02 |  9.7879e-03 | -1.1511e-02 |  1.0001e+00 |  1.0944e+00
   623 |  9.2428e-01 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.1644e-312 |  1.0001e+00 |  1.0947e+00
   624 |  9.2577e-01 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.0950e+00
   625 |  9.2725e-01 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.0954e+00
   626 |  9.2873e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.0957e+00
   627 |  9.3022e-01 |  1.4837e-03 | -1.2925e+01 |  1.3257e-01 |  1.0000e+00 |  1.0001e+00 |  1.0960e+00
   628 |  9.3170e-01 |  1.4837e-03 |  6.6667e-01 |  1.0003e+00 | -4.4646e-02 |  1.0001e+00 |  1.0963e+00
   629 |  9.3319e-01 |  1.4837e-03 |  4.2492e-04 |  1.4666e-03 | 7.9051e-323 |  1.0001e+00 |  1.0967e+00
   630 |  9.3467e-01 |  1.4837e-03 |  8.5740e-04 | -4.9331e-03 | -3.7463e-03 |  1.0001e+00 |  1.0970e+00
   631 |  9.3615e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.0973e+00
   632 |  9.3764e-01 |  1.4837e-03 |  8.6188e-04 |  2.2089e-02 |  1.9838e-02 |  1.0001e+00 |  1.0976e+00
   633 |  9.3912e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.0980e+00
   634 |  9.4060e-01 |  1.4837e-03 |  5.7174e-02 |  1.2685e-02 | 7.9051e-323 |  1.0001e+00 |  1.0983e+00
   635 |  9.4209e-01 |  1.4837e-03 |  0.0000e+00 |  3.3333e-01 | -1.2052e-02 |  1.0001e+00 |  1.0986e+00
   636 |  9.4357e-01 |  1.4837e-03 |  0.0000e+00 |  3.3333e-01 | -2.0785e-01 |  1.0001e+00 |  1.0989e+00
   637 |  9.4506e-01 |  1.4837e-03 |  5.7462e-02 |  1.2732e-02 | -9.3576e-05 |  1.0001e+00 |  1.0993e+00
   638 |  9.4654e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.0996e+00
   639 |  9.4802e-01 |  1.4837e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0001e+00 |  1.0999e+00
   640 |  9.4951e-01 |  1.4837e-03 |  6.6667e-01 |  1.0001e+00 | -3.8537e-03 |  1.0001e+00 |  1.1003e+00
   641 |  9.5099e-01 |  1.4837e-03 |  8.8238e-04 | -4.9013e-03 |  1.0000e+00 |  1.0001e+00 |  1.1006e+00
   642 |  9.5247e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1009e+00
   643 |  9.5396e-01 |  1.4837e-03 |  8.8701e-04 |  2.2255e-02 | 7.9051e-323 |  1.0001e+00 |  1.1013e+00
   644 |  9.5544e-01 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.1016e+00
   645 |  9.5692e-01 |  1.4837e-03 | -6.8559e-03 | -9.2022e-05 |  6.5272e-03 |  1.0001e+00 |  1.1019e+00
   646 |  9.5841e-01 |  1.4837e-03 |  6.6667e-01 |  1.0000e+00 |  4.7572e-02 |  1.0001e+00 |  1.1023e+00
   647 |  9.5989e-01 |  1.4837e-03 |  1.7808e-03 |  3.5614e-03 |  2.2711e-03 |  1.0001e+00 |  1.1026e+00
   648 |  9.6138e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1029e+00
   649 |  9.6286e-01 |  1.4837e-03 |  5.2299e-04 | -1.5712e-02 | 2.2069e-312 |  1.0001e+00 |  1.1033e+00
   650 |  9.6434e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1036e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   651 |  9.6583e-01 |  1.4837e-03 |  4.2779e-04 |  1.2890e-03 | 2.2705e-312 |  1.0001e+00 |  1.1040e+00
   652 |  9.6731e-01 |  1.4837e-03 |  4.3756e-06 |  7.8451e-02 | -1.9799e-02 |  1.0001e+00 |  1.1043e+00
   653 |  9.6879e-01 |  1.4837e-03 | -1.2925e+01 |  1.3441e-01 |  1.0000e+00 |  1.0001e+00 |  1.1046e+00
   654 |  9.7028e-01 |  1.4837e-03 |  4.3769e-06 | -9.7511e-02 | 2.2493e-312 |  1.0001e+00 |  1.1050e+00
   655 |  9.7176e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1053e+00
   656 |  9.7325e-01 |  1.4837e-03 |  4.2830e-04 |  1.1485e-03 | -2.1794e+00 |  1.0001e+00 |  1.1057e+00
   657 |  9.7473e-01 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.1667e-01 |  1.0001e+00 |  1.1060e+00
   658 |  9.7621e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1064e+00
   659 |  9.7770e-01 |  1.4837e-03 |  4.3802e-06 | -9.7432e-02 | 7.9051e-323 |  1.0001e+00 |  1.1067e+00
   660 |  9.7918e-01 |  1.4837e-03 | -1.2925e+01 | -8.6261e-02 |  1.0000e+00 |  1.0001e+00 |  1.1070e+00
   661 |  9.8066e-01 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -2.1676e-02 |  1.0001e+00 |  1.1074e+00
   662 |  9.8215e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1077e+00
   663 |  9.8363e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1081e+00
   664 |  9.8511e-01 |  1.4837e-03 |  4.3871e-06 | -9.7377e-02 | 7.9051e-323 |  1.0001e+00 |  1.1084e+00
   665 |  9.8660e-01 |  1.4837e-03 |  0.0000e+00 |  3.3333e-01 | -5.5039e-01 |  1.0001e+00 |  1.1088e+00
   666 |  9.8808e-01 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  1.4452e+00 |  1.0001e+00 |  1.1091e+00
   667 |  9.8957e-01 |  1.4837e-03 | 3.2679e-312 | 3.4376e-312 | 2.1644e-312 |  1.0001e+00 |  1.1095e+00
   668 |  9.9105e-01 |  1.4837e-03 |  0.0000e+00 |  3.3333e-01 | -1.2690e-02 |  1.0001e+00 |  1.1098e+00
   669 |  9.9253e-01 |  1.4837e-03 | -1.3464e-02 | -4.5871e-04 | -1.2418e-02 |  1.0001e+00 |  1.1102e+00
   670 |  9.9402e-01 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.9627e-02 |  1.0001e+00 |  1.1105e+00
   671 |  9.9550e-01 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1109e+00
   672 |  9.9698e-01 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.1112e+00
   673 |  9.9847e-01 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1116e+00
   674 |  9.9995e-01 |  1.4837e-03 |  1.4837e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.1119e+00
   675 |  1.0014e+00 |  1.4837e-03 | -1.2925e+01 | -8.6292e-02 |  1.0000e+00 |  1.0001e+00 |  1.1123e+00
   676 |  1.0029e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -8.0804e-03 |  1.0001e+00 |  1.1126e+00
   677 |  1.0044e+00 |  1.4837e-03 |  9.7197e-04 |  2.2838e-02 | -2.2240e-02 |  1.0001e+00 |  1.1130e+00
   678 |  1.0059e+00 |  1.4837e-03 |  5.6282e-02 |  1.1133e-02 |  1.8817e-01 |  1.0001e+00 |  1.1134e+00
   679 |  1.0074e+00 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1137e+00
   680 |  1.0089e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -2.2032e+00 |  1.0001e+00 |  1.1141e+00
   681 |  1.0103e+00 |  1.4837e-03 |  1.4837e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.1144e+00
   682 |  1.0118e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1148e+00
   683 |  1.0133e+00 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1151e+00
   684 |  1.0148e+00 |  1.4837e-03 |  5.6826e-02 |  1.1208e-02 | 2.2069e-312 |  1.0001e+00 |  1.1155e+00
   685 |  1.0163e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1159e+00
   686 |  1.0178e+00 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.1162e+00
   687 |  1.0192e+00 |  1.4837e-03 |  5.7105e-02 |  1.1269e-02 | -4.9715e-04 |  1.0001e+00 |  1.1166e+00
   688 |  1.0207e+00 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1170e+00
   689 |  1.0222e+00 |  1.4837e-03 | -1.4373e-02 | -5.0152e-04 | -1.3225e-02 |  1.0001e+00 |  1.1173e+00
   690 |  1.0237e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1177e+00
   691 |  1.0252e+00 |  1.4837e-03 | 2.1220e-313 | 6.1538e-313 | 2.2069e-312 |  1.0001e+00 |  1.1180e+00
   692 |  1.0267e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1184e+00
   693 |  1.0281e+00 |  1.4837e-03 |  0.0000e+00 |  3.3333e-01 |  5.1482e-02 |  1.0001e+00 |  1.1188e+00
   694 |  1.0296e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1191e+00
   695 |  1.0311e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1195e+00
   696 |  1.0326e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -9.0989e-03 |  1.0001e+00 |  1.1199e+00
   697 |  1.0341e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1202e+00
   698 |  1.0356e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  1.0323e-01 |  1.0001e+00 |  1.1206e+00
   699 |  1.0370e+00 |  1.4837e-03 |  4.3777e-04 |  2.4054e-04 | 7.9051e-323 |  1.0001e+00 |  1.1210e+00
   700 |  1.0385e+00 |  1.4837e-03 |  5.8345e-02 |  1.1639e-02 | 7.9051e-323 |  1.0001e+00 |  1.1214e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   701 |  1.0400e+00 |  1.4837e-03 |  4.4312e-06 |  7.6020e-02 | -1.9308e-02 |  1.0001e+00 |  1.1217e+00
   702 |  1.0415e+00 |  1.4837e-03 |  6.4714e-02 |  1.4323e-02 | -5.3163e-04 |  1.0001e+00 |  1.1221e+00
   703 |  1.0430e+00 |  1.4837e-03 |  5.8638e-02 |  1.1724e-02 |  2.1829e-02 |  1.0001e+00 |  1.1225e+00
   704 |  1.0445e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1228e+00
   705 |  1.0459e+00 |  1.4837e-03 |  6.6667e-01 |  1.0004e+00 | -4.9838e-02 |  1.0001e+00 |  1.1232e+00
   706 |  1.0474e+00 |  1.4837e-03 |  6.5225e-02 |  1.4417e-02 |  1.0000e+00 |  1.0001e+00 |  1.1236e+00
   707 |  1.0489e+00 |  1.4837e-03 | -1.2881e+01 | -9.8402e-02 |  1.0000e+00 |  1.0001e+00 |  1.1240e+00
   708 |  1.0504e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -7.8377e-03 |  1.0001e+00 |  1.1243e+00
   709 |  1.0519e+00 |  1.4837e-03 | -9.0389e-03 |  8.5469e-03 | -1.4329e-04 |  1.0001e+00 |  1.1247e+00
   710 |  1.0534e+00 |  1.4837e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0001e+00 |  1.1251e+00
   711 |  1.0548e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1255e+00
   712 |  1.0563e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1259e+00
   713 |  1.0578e+00 |  1.4837e-03 | -1.2881e+01 |  5.2122e-02 |  1.0000e+00 |  1.0001e+00 |  1.1262e+00
   714 |  1.0593e+00 |  1.4837e-03 |  4.4838e-06 | -9.6361e-02 | 2.2069e-312 |  1.0001e+00 |  1.1266e+00
   715 |  1.0608e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  2.4361e-01 |  1.0001e+00 |  1.1270e+00
   716 |  1.0623e+00 |  1.4837e-03 | -9.3150e-03 |  8.8028e-03 | -1.5019e-04 |  1.0001e+00 |  1.1274e+00
   717 |  1.0638e+00 |  1.4837e-03 |  1.0861e-03 |  2.3223e-02 | -1.0074e-02 |  1.0001e+00 |  1.1278e+00
   718 |  1.0652e+00 |  1.4837e-03 |  6.6809e-02 |  1.4802e-02 | 7.9051e-323 |  1.0001e+00 |  1.1281e+00
   719 |  1.0667e+00 |  1.4837e-03 | -1.2925e+01 | -8.6232e-02 |  1.0000e+00 |  1.0001e+00 |  1.1285e+00
   720 |  1.0682e+00 |  1.4837e-03 |  5.8012e-04 | -1.6476e-02 | -5.7151e-04 |  1.0001e+00 |  1.1289e+00
   721 |  1.0697e+00 |  1.4837e-03 |  6.6667e-01 |  1.0000e+00 |  5.3661e-02 |  1.0001e+00 |  1.1293e+00
   722 |  1.0712e+00 |  1.4837e-03 | -5.0965e-02 | -7.0453e-03 |  4.3825e-03 |  1.0001e+00 |  1.1297e+00
   723 |  1.0727e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1301e+00
   724 |  1.0741e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1305e+00
   725 |  1.0756e+00 |  1.4837e-03 | -1.2925e+01 | -8.6214e-02 |  1.0000e+00 |  1.0001e+00 |  1.1308e+00
   726 |  1.0771e+00 |  1.4837e-03 |  4.5295e-06 | -9.5964e-02 |  2.9371e-01 |  1.0001e+00 |  1.1312e+00
   727 |  1.0786e+00 |  1.4837e-03 | -9.7403e-03 | -1.6128e-04 |  9.1962e-03 |  1.0001e+00 |  1.1316e+00
   728 |  1.0801e+00 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.1320e+00
   729 |  1.0816e+00 |  1.4837e-03 |  4.5341e-06 |  7.4473e-02 | 2.2069e-312 |  1.0001e+00 |  1.1324e+00
   730 |  1.0830e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  3.8770e-02 |  1.0001e+00 |  1.1328e+00
   731 |  1.0845e+00 |  1.4837e-03 |  4.4599e-04 | -4.4722e-04 | 7.9051e-323 |  1.0001e+00 |  1.1332e+00
   732 |  1.0860e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.1007e-01 |  1.0001e+00 |  1.1336e+00
   733 |  1.0875e+00 |  1.4837e-03 |  1.1359e-03 |  2.3418e-02 |  1.0000e+00 |  1.0001e+00 |  1.1340e+00
   734 |  1.0890e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -5.7909e-02 |  1.0001e+00 |  1.1344e+00
   735 |  1.0905e+00 |  1.4837e-03 |  1.4722e-02 |  2.9432e-02 |  2.6782e-03 |  1.0001e+00 |  1.1348e+00
   736 |  1.0919e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.0844e-02 |  1.0001e+00 |  1.1352e+00
   737 |  1.0934e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.0888e-02 |  1.0001e+00 |  1.1355e+00
   738 |  1.0949e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  4.0404e-01 |  1.0001e+00 |  1.1359e+00
   739 |  1.0964e+00 |  1.4837e-03 |  4.5140e-06 | -9.5664e-02 |  2.3111e-02 |  1.0001e+00 |  1.1363e+00
   740 |  1.0979e+00 |  1.4837e-03 |  4.4890e-04 | -6.7721e-04 | 2.2069e-312 |  1.0001e+00 |  1.1367e+00
   741 |  1.0994e+00 |  1.4837e-03 |  1.1623e-03 |  2.3366e-02 | -2.7337e-01 |  1.0001e+00 |  1.1371e+00
   742 |  1.1008e+00 |  1.4837e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0001e+00 |  1.1375e+00
   743 |  1.1023e+00 |  1.4837e-03 |  1.1690e-03 | -4.4555e-03 |  2.6632e-01 |  1.0001e+00 |  1.1379e+00
   744 |  1.1038e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  3.8986e-02 |  1.0001e+00 |  1.1383e+00
   745 |  1.1053e+00 |  1.4837e-03 | -1.0361e-02 | -1.7923e-04 |  9.7665e-03 |  1.0001e+00 |  1.1387e+00
   746 |  1.1068e+00 |  1.4837e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0001e+00 |  1.1391e+00
   747 |  1.1083e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1395e+00
   748 |  1.1097e+00 |  1.4837e-03 |  7.1125e-02 |  1.5611e-02 | 7.9051e-323 |  1.0001e+00 |  1.1399e+00
   749 |  1.1112e+00 |  1.4837e-03 |  1.4837e-03 | -1.0564e+00 |  1.8817e-01 |  1.0001e+00 |  1.1404e+00
   750 |  1.1127e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1408e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   751 |  1.1142e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1412e+00
   752 |  1.1157e+00 |  1.4837e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0001e+00 |  1.1416e+00
   753 |  1.1172e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1420e+00
   754 |  1.1186e+00 |  1.4837e-03 | -5.3001e-02 | -7.4465e-03 |  4.5556e-03 |  1.0001e+00 |  1.1424e+00
   755 |  1.1201e+00 |  1.4837e-03 | -1.2925e+01 |  1.4172e-01 |  1.0000e+00 |  1.0001e+00 |  1.1428e+00
   756 |  1.1216e+00 |  1.4837e-03 |  6.4518e-02 |  1.3169e-02 |  1.0000e+00 |  1.0001e+00 |  1.1432e+00
   757 |  1.1231e+00 |  1.4837e-03 |  0.0000e+00 |  5.0930e+00 |  5.9852e-01 |  1.0001e+00 |  1.1436e+00
   758 |  1.1246e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1440e+00
   759 |  1.1261e+00 |  1.4837e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1444e+00
   760 |  1.1276e+00 |  1.4837e-03 |  1.0589e-02 |  2.1177e-02 |  3.4213e-05 |  1.0001e+00 |  1.1448e+00
   761 |  1.1290e+00 |  1.4837e-03 | 3.3528e-312 | 3.5225e-312 | 2.2493e-312 |  1.0001e+00 |  1.1453e+00
   762 |  1.1305e+00 |  1.4837e-03 | -0.0000e+00 |  5.0930e+00 | -1.8472e-02 |  1.0001e+00 |  1.1457e+00
   763 |  1.1320e+00 |  1.4837e-03 | -1.7842e-02 | -1.6305e-02 | -6.7858e-04 |  1.0001e+00 |  1.1461e+00
   764 |  1.1335e+00 |  1.4836e-03 | -5.3678e-02 | -7.5798e-03 |  4.6159e-03 |  1.0001e+00 |  1.1465e+00
   765 |  1.1350e+00 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 | -2.6087e-01 |  1.0001e+00 |  1.1469e+00
   766 |  1.1365e+00 |  1.4836e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0001e+00 |  1.1473e+00
   767 |  1.1379e+00 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1477e+00
   768 |  1.1394e+00 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1482e+00
   769 |  1.1409e+00 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  2.3890e-02 |  1.0001e+00 |  1.1486e+00
   770 |  1.1424e+00 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  2.8665e-01 |  1.0001e+00 |  1.1490e+00
   771 |  1.1439e+00 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1494e+00
   772 |  1.1454e+00 |  1.4836e-03 |  4.5612e-06 | -9.4612e-02 | 2.2069e-312 |  1.0001e+00 |  1.1498e+00
   773 |  1.1468e+00 |  1.4836e-03 |  7.5155e-02 |  1.6272e-02 | -2.2873e+00 |  1.0001e+00 |  1.1503e+00
   774 |  1.1483e+00 |  1.4836e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0001e+00 |  1.1507e+00
   775 |  1.1498e+00 |  1.4836e-03 |  4.5721e-06 | -9.4504e-02 | 2.2069e-312 |  1.0001e+00 |  1.1511e+00
   776 |  1.1513e+00 |  1.4836e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0001e+00 |  1.1515e+00
   777 |  1.1528e+00 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1519e+00
   778 |  1.1543e+00 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  4.5468e-01 |  1.0001e+00 |  1.1524e+00
   779 |  1.1557e+00 |  1.4836e-03 |  1.2961e-03 |  2.3586e-02 |  1.0000e+00 |  1.0001e+00 |  1.1528e+00
   780 |  1.1572e+00 |  1.4836e-03 | -1.2909e+01 | -9.4218e-01 |  1.0000e+00 |  1.0001e+00 |  1.1532e+00
   781 |  1.1587e+00 |  1.4836e-03 |  1.3037e-03 |  2.3579e-02 | 7.9051e-323 |  1.0001e+00 |  1.1536e+00
   782 |  1.1602e+00 |  1.4836e-03 |  1.3075e-03 |  2.3579e-02 | 7.9051e-323 |  1.0001e+00 |  1.1541e+00
   783 |  1.1617e+00 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1545e+00
   784 |  1.1632e+00 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.8117e-02 |  1.0001e+00 |  1.1549e+00
   785 |  1.1646e+00 |  1.4835e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1554e+00
   786 |  1.1661e+00 |  1.4835e-03 |  1.3229e-03 | -4.3832e-03 |  2.4060e-02 |  1.0001e+00 |  1.1558e+00
   787 |  1.1676e+00 |  1.4835e-03 | -1.2087e-02 |  1.1343e-02 | -2.2942e-04 |  1.0001e+00 |  1.1562e+00
   788 |  1.1691e+00 |  1.4835e-03 | -0.0000e+00 |  5.0930e+00 | -7.9795e-01 |  1.0001e+00 |  1.1567e+00
   789 |  1.1706e+00 |  1.4835e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0001e+00 |  1.1571e+00
   790 |  1.1721e+00 |  1.4835e-03 | 2.1220e-313 | 6.1538e-313 | 2.2069e-312 |  1.0001e+00 |  1.1575e+00
   791 |  1.1735e+00 |  1.4835e-03 |  0.0000e+00 |  5.0930e+00 |  9.0426e-01 |  1.0001e+00 |  1.1580e+00
